:: Logging to C:\Users\shirao\AppData\Local\Temp\UnitypackageTools20191217190050-1o_gyjyg.log
[INFO   ] 2019-12-17 19:00:50,246::root                     | Current-directory: D:\works\programs\python\vemt\vemt-unitypackage-validator
c2e038fd468274b45993db4e04e1bc83 (Assets/65431154313246784234/Bakery/examples)
c2ea383d5d4f4d940b24959aa67a4f98 (Assets/65431154313246784234/MeshBaker/Examples/BatchPrepareObjectsForDynamicBatching/__Out/aa 2.asset)
c2ed5664b82ef3b4c8cdf9762c1b1281 (Assets/65431154313246784234/Annoma)
c32087eed323e484b8dc40fd9441fd2e (Assets/65431154313246784234/Editor/x64/Bakery/lmTexAreaLight.ptx)
c366a590e993c4749b0e8f83fe4b3e74 (Assets/65431154313246784234/UniGLTF/UniHumanoid/Scripts/IO/Extensions)
c3da816a58a3d8f4ca5c0b6ef3a8b586 (Assets/65431154313246784234/MeshBaker/Examples/SkinnedMeshRenderer.unity)
c3edc74ae8207fd45a93c4ed8ee27567 (Assets/65431154313246784234/VRCSDK/Examples/Sample Assets/Prototyping/Textures/SwatchMauveAlbedo.png)
c3f63a57890a01c4493cd4a1b7904e52 (Assets/65431154313246784234/Annoma/sub-prefab/Annoma_Combined_Mtl.mat)
c43ed21c90f5cf34cba2124b836fbd96 (Assets/65431154313246784234/Annoma/animations/Handgun.anim)
c492892ce6af1bc4f9e9ca30c1949410 (Assets/65431154313246784234/Bakery/examples/content/sponza/sponza.fbm/spnza_bricks_a_bump.png)
c4abfbff3b9d442f4b435849d2d2124c (Assets/65431154313246784234/PostProcessing/Utilities/CustomMotionTexture/Models/WheelMovecs.FBX)
c4aed8662ca0f194284f3ab649e66d23 (Assets/65431154313246784234/Toon/Shader/Tess/Toon_DoubleShadeWithFeather_Clipping_Tess_StencilOut.shader)
c4b2008f2662a41e587c4351609053c4 (Assets/65431154313246784234/PostProcessing/Utilities/CustomMotionTexture/Materials)
c4c5922a00cb18d4aad44a76a870c885 (Assets/65431154313246784234/MeshBaker/Examples/Assets/ModelPrefabs/glasses.fbx)
c4f7935ecd112544a000efbb4ada8c59 (Assets/65431154313246784234/MeshBaker/Examples/Assets/ModelPrefabs/bigPlatform.fbx)
c524da1c148a98042b5c6af5b9667edd (Assets/65431154313246784234/Annoma/sub-prefab/CombinedObject.prefab)
c53c1c79fd22950478ebe4c561e08083 (Assets/65431154313246784234/Editor/x64/Bakery/miss.ptx)
c55042318a938344ab23cd7f09dd0076 (Assets/65431154313246784234/PostProcessing/Resources/Bluenoise64/LDR_LLL1_8.png)
c55f481f1b22fc24383213bd494d8e98 (Assets/65431154313246784234/MeshBaker/Examples/BatchPrepareObjectsForDynamicBatching.unity)
c5790f3b81353a3439d137bfdb0f057a (Assets/65431154313246784234/Bakery/examples/content/sponza/sponza.fbm/sponza_thorn_bump.png)
c5f514c3a843c674698795af89c6053b (Assets/65431154313246784234/ねこねこさんフォルダ/tex02.png)
c696f5c198bd98e4192dcbf80008157c (Assets/65431154313246784234/MeshBaker/Examples/Assets/ModelPrefabs/ConstructionDude/ConstructionDudeGreenPrefab.prefab)
c69cd4a2c56f32148888dab01592a615 (Assets/65431154313246784234/VRCSDK/Prefabs/World/VRCMirror.prefab)
c6ab0e02b07f90745a55a90f91d015dd (Assets/65431154313246784234/Bakery/examples/content/UnityEmissive 1.mat)
c6d4404d6dc8b0046b1f8afa1249425b (Assets/65431154313246784234/Bakery/examples/content/sponza/sponza.fbm/sponza_floor_a_diff.png)
c73e5686bbd8c334da43020465ac8360 (Assets/65431154313246784234/Bakery/ftCubemap2Strip.shader)
c741bdf434bf8024290f33904afb27a0 (Assets/65431154313246784234/VketBoothValidator/Editor/Rules/D_boothFormat)
c77cfb227eb171843928e60d603f605e (Assets/65431154313246784234/MeshBaker/Examples/SceneRuntimeExample/SpherePF.prefab)
c79df658bf4fbb64bba140f8ecdc5f33 (Assets/65431154313246784234/Annoma/transparent.mat)
c815f7613a04b724089c206857e57c6a (Assets/65431154313246784234/VRCSDK/Examples/Sample Assets/Materials/MirrorReflection.mat)
c81df2918c80c054ca3d436e62090893 (Assets/65431154313246784234/MeshBaker/Examples/Assets/ModelPrefabs/ConstructionDude)
c826bbf6368da3d49a05490409857f1a (Assets/65431154313246784234/MeshBaker/Examples/MultipleMaterials/ResultMaterials/TextureBakeResult-Stuco.mat)
c83956915580e42489479d2a109470ab (Assets/65431154313246784234/PostProcessing/Resources/Shaders/MotionBlur.cginc)
c8b4799bb5c5f91498d53296a462c8ab (Assets/65431154313246784234/Editor/x64/Bakery/shadow.ptx)
c8ef787823eaa004085621533241a424 (Assets/65431154313246784234/VRCSDK/Dependencies/VRChat/Resources/PerformanceStatsLevels/Quest)
c8fde4bf5aaf22a4bbcc78b71de7b6bb (Assets/65431154313246784234/Bakery/examples/content/sponza/Materials/kust.mat)
c93d65c8949b10443856e33ca4376e17 (Assets/65431154313246784234/Annoma/model/Quest_rev1.fbx)
c94b57b5a32a22d43ade66e09f6a4bd2 (Assets/65431154313246784234/PostProcessing/Resources/Bluenoise64/LDR_LLL1_53.png)
c97bd2ee06a25534f9947292d562aecf (Assets/65431154313246784234/UniGLTF/README.md)
c9da4e73cb483474f96188502aebff6c (Assets/65431154313246784234/WhiteAtelier_White/textures/inside_texture_1.png)
c9fc5bb00c6f6964cac372e01280c5bd (Assets/65431154313246784234/Bakery/examples/content/sponza/sponza.fbm/sponza_curtain_blue_diff.png)
ca035891872022e4f80c952b3916e450 (Assets/65431154313246784234/Toon/Shader/Toon_ShadingGradeMap.shader)
ca0c6046e6cde2d4391e91bbffb3e915 (Assets/65431154313246784234/Bakery/ftMultiply.shader)
ca29653ed95657540b0ac474668d2766 (Assets/65431154313246784234/MeshBaker/Examples/Assets/ModelPrefabs/glasses-mat-_MainTex-atlas0.png)
ca47bffdc07bdde47aecd8042dc33996 (Assets/65431154313246784234/Bakery/examples/lightmaps/example_directional_RNM_LM0_RNM1.hdr)
ca49380a71a2bb64c830d06bd421b9d1 (Assets/65431154313246784234/MeshBaker/Examples/Assets/ModelPrefabs/ConstructionDude/Materials/worker.mat)
cad50fe2767229747bb502cb22a7844d (Assets/65431154313246784234/WhiteAtelier_White/textures)
cae1c6c84ef21d645a03d610ca24c7be (Assets/65431154313246784234/ねこねこさんフォルダ/situation3.prefab)
cb76de00b9aee5a48a65795772a39024 (Assets/65431154313246784234/WhiteAtelier_White/shaders/AvatarUnlitStencilMask.shader)
cb950b357baa817488a62a4a56fb11b2 (Assets/65431154313246784234/MeshBaker/Examples/BatchPrepareObjectsForDynamicBatching/__Out/aa.asset)
cbe64e957a67b614e936c2d076780455 (Assets/65431154313246784234/UniGLTF/UniUnlit/Resources)
cbf1d1c6fbd244a409be23e2ee67fbcd (Assets/65431154313246784234/VRCSDK/Prefabs/World)
cc3cbea1023df6745a187e42a862ddb4 (Assets/65431154313246784234/Bakery/examples/example_sponza_day.unity)
cc5c690f549b4704eb992a9be781554d (Assets/65431154313246784234/PostProcessing/Editor/Attributes)
ccae6dcd46b7c8b4996dd6a4a44864cc (Assets/65431154313246784234/MeshBaker/Examples/MultipleMaterials/Materials)
ccd13b7f8710b264ea8bd3bc4f51f9e4 (Assets/65431154313246784234/Toon/Shader/ToonColor_DoubleShadeWithFeather_Clipping.shader)
cce1da34c52aff745adf0222f56a356c (Assets/65431154313246784234/Toon/Shader/Toon_ShadingGradeMap_Mobile_TransClipping.shader)
cd2b6b072fa5d524f8ca247b7fd19c3d (Assets/65431154313246784234/WhiteAtelier_White/shaders/AvatarUnlitStencilOut.shader)
cd4999b2b2c754c498d15bee1ab7a05f (Assets/65431154313246784234/Editor/x64/Bakery/uvsmoothpos.pso)
cd63e79857deac245b0eadcb8637f992 (Assets/65431154313246784234/Annoma/textures/Annoma_Face_Tex.png)
cd7e85b59edbb7740841003baeb510b5 (Assets/65431154313246784234/Toon/Shader/ToonColor_ShadingGradeMap_TransClipping.shader)
cd9006dc442cc244e89b3f492384d46a (Assets/65431154313246784234/PostProcessing/Resources/Bluenoise64/LDR_LLL1_41.png)
cdd26f72161907c4c945dcdb81cd77bf (Assets/65431154313246784234/MeshBaker/Examples/MultipleMaterials/Materials/Material.mat)
ce276d5ee4036ac45978a6c64dec4222 (Assets/65431154313246784234/Annoma/extra/models/object.fbx)
ce2b1533b3ad3fa4f804a3d0e391ee46 (Assets/65431154313246784234/Bakery/examples/lightmaps/example_mixed_directional_mode_LM0_final.hdr)
ce7348d724aa0fc44aaf53391b9bae9b (Assets/65431154313246784234/VRCSDK/Examples/Sample Assets/Prototyping/Models/HousePrototype16x16x24.fbx)
ce74b43a64b692f4299df8ca55af6821 (Assets/65431154313246784234/Editor/x64/Bakery/lmSunRNM.ptx)
ce8245d6be36b38479d3c27401d351c2 (Assets/65431154313246784234/Toon)
ced92f1cc2085ae48acacc79a2b8e196 (Assets/65431154313246784234/PostProcessing/Editor/PropertyDrawers)
cedaf74988625834e9b3749fb000f040 (Assets/65431154313246784234/MeshBaker/docs/API-3.25.0.zip)
cf2cae1283c689c47b4aa9a8cf6387bb (Assets/65431154313246784234/VRCSDK/Examples/Sample Assets/00244=80107=77393=77409.ogv)
cf64bfb43c0800e45b76eaa8b3dfd70b (Assets/65431154313246784234/UniGLTF/Core/Scripts/Editor)
cf90142aabdb60f44bee0dc36653ce83 (Assets/65431154313246784234/Editor/x64/Bakery/uvfacenormal_point.gso)
cf95ab0f4c398cc4f834dcbd3b851699 (Assets/65431154313246784234/UniGLTF/UniHumanoid/doc)
cfc201757f2519c4bb6ef9265a046582 (Assets/65431154313246784234/Toon/Shader/Toon_ShadingGradeMap_Mobile_StencilOut.shader)
d0761e72b9f54dc4d9b1b19620424069 (Assets/65431154313246784234/MeshBaker/Examples/SceneDynamicAddDelete/Cube2pf.prefab)
d0cd28905c8909143a42de7256c727e7 (Assets/65431154313246784234/UniGLTF/UniJSON/LICENSE)
d16d800741935b841a3bb53b9f0a6773 (Assets/65431154313246784234/MeshBaker/Examples/MultipleMaterials/SourceMaterials/stucco.mat)
d1cc06458fe724df8837423c0a2f8f93 (Assets/65431154313246784234/PostProcessing/Utilities/CustomMotionTexture/Textures/WheelMotionVectors.png)
d1e11a558d143f14c864edf263332764 (Assets/65431154313246784234/Toon/Shader/Toon_ShadingGradeMap_AngelRing_TransClipping_StencilOut.shader)
d248d4d1588851f43a9fa18a4e6f0209 (Assets/65431154313246784234/PostProcessing/Resources/Shaders/LutGen.shader)
d28891b06d499a548ae9281af407e3e5 (Assets/65431154313246784234/UniGLTF/UniJSON/Editor)
d294d04da8b0cea4b8e2145b37346477 (Assets/65431154313246784234/Bakery/examples/lightmaps/example_directional_SH_LMA1_L1z.tga)
d2aec06f3f96cab4b822ed687e9e5ad4 (Assets/65431154313246784234/Bakery/docs/Bakery_manual.pdf)
d2ce8954375581b459de7b354d206f9b (Assets/65431154313246784234/Bakery/examples/lightmaps/example_shadowmask_LM0_mask.tga)
d2e8e90fac2e6a341a38e1c3963c218d (Assets/65431154313246784234/PostProcessing/Resources/Bluenoise64/LDR_LLL1_52.png)
d2f406cad28afda489b94594fb3ce0af (Assets/65431154313246784234/PostProcessing/Resources/Shaders/EyeAdaptation.cginc)
d371a404195306f48911ef466bec4f05 (Assets/65431154313246784234/Editor/x64/Bakery/lmAOdir.ptx)
d3f9a8abe9eb2a54b8a434c3d58513b0 (Assets/65431154313246784234/Editor/x64/Bakery/quad.vso)
d3fb22770ec830b43bdb5ccb973e6f76 (Assets/65431154313246784234/Toon/Shader/Tess/ToonColor_ShadingGradeMap_AngelRing_Tess_TransClipping.shader)
d41e3bd76c0ca2c4bb2b0d8c996e0ff0 (Assets/65431154313246784234/Bakery/examples/content/sponza/Materials/sponza_fabric_green_diff.mat)
d4461bc99675399499da2bf13cb84e54 (Assets/65431154313246784234/Editor/x64/Bakery/trimesh.ptx)
d4485411682b71746ac1259efa04d3f5 (Assets/65431154313246784234/MeshBaker/Examples/Assets/ModelPrefabs/ConstructionDude/Materials/Worker-09 - Default.mat)
d483a780cfcd6924a94f956c1adbaaab (Assets/65431154313246784234/MeshBaker/Examples/MultipleMaterials/SourceMaterials/Window.mat)
d496a1c70c797ad43836d5bfff575b5f (Assets/65431154313246784234/Toon/Shader/Tess/Toon_ShadingGradeMap_AngelRing_TransClipping_Tess_StencilOut.shader)
d4bcc6d580fc8ac4aaec252217606f1d (Assets/65431154313246784234/MeshBaker/Examples/SkinnedMeshRenderer/combinedMaterial-mat-_MainTex-atlas0.png)
d4c592285a93c3844aafdaafffc07ec7 (Assets/65431154313246784234/Toon/Shader/Toon_DoubleShadeWithFeather_Mobile_TransClipping.shader)
d4e8971dff0889d41a5fa0993c641b63 (Assets/65431154313246784234/WhiteAtelier_White/textures/booth_outbuilding_geo_painting_booth_main_mtl_AlbedoTransparency.png)
d51b8251ae6d3c049b0c6d52e77a6ee6 (Assets/65431154313246784234/UniGLTF/UniJSON/Scripts)
d5341d31985da604db4b100f174142ad (Assets/65431154313246784234/PostProcessing/Editor/Models)
d55ed9b830b557d40812e26d615b7b12 (Assets/65431154313246784234/MeshBaker/Examples/Assets/ModelPrefabs/Goober Artwork/FBX/goober_rooT_MB.asset)
d5647dc4ea2a573448d9f5031a2a87b3 (Assets/65431154313246784234/MeshBaker/Examples/MultipleMaterials/ResultMaterials/TextureBakeResult-Wood.mat)
d59396145b1b7884da48f1a05ae07517 (Assets/65431154313246784234/Editor/x64/Bakery/lmCubemapLightRNM.ptx)
d5a51525b27e3ee4aadbeb39cbcf0750 (Assets/65431154313246784234/PostProcessing/Resources/Bluenoise64/LDR_LLL1_51.png)
d5b89f0c74ccf5049ba803c14a090378 (Assets/65431154313246784234/VRCSDK/Examples/Sample Assets/Shaders/Mobile/VRChat-Mobile-Particle-Multiply.shader)
d5ccece6c4386c44a9932b00f713dc62 (Assets/65431154313246784234/MeshBaker/Examples/Assets/ModelPrefabs/wrench.prefab)
d5d9c1f4718235248ad37448b0c74c68 (Assets/65431154313246784234/Toon/Shader/ToonColor_ShadingGradeMap_AngelRing_TransClipping_StencilOut.shader)
d601f3b0174bc06418e4879172155d79 (Assets/65431154313246784234/Annoma/extra/textures/grid_simple.png)
d6327473f08dde54dada700bf88812c3 (Assets/65431154313246784234/VRCSDK/Examples/Sample Assets/TutorialAvatar/Materials/Vrchatman_Black.mat)
d64b36c452cf738409b8c6ac605ed918 (Assets/65431154313246784234/Bakery/examples/lightmaps/LMGroup_Sphere_VertexDir0.asset)
d65f7fe4f979ed74080d0c36c48936a1 (Assets/65431154313246784234/WhiteAtelier_White/sub-prefab/AnnomaLightMeshB-mesh.asset)
d66f389713f22044886f1c6f9b41a0dc (Assets/65431154313246784234/Editor/x64/Bakery/uvemissive.pso)
d675dc4b793d5ec4bbe0c56a70bee55e (Assets/65431154313246784234/VRCSDK/Examples/Sample Assets/TutorialAvatar/Materials/Vrchatman_Green.mat)
d7068973ac3b2c54cb68a7101620ecb6 (Assets/65431154313246784234/Bakery/shader/Editor)
d7272c74683d0914597058099ca3e63e (Assets/65431154313246784234/UniGLTF/Core/Editor)
d72c81e180568be4da202eb8b02e9ee6 (Assets/65431154313246784234/Editor/x64/Bakery/uv.vso)
d76898e20fbb4d345b4606f98f5307f4 (Assets/65431154313246784234/MeshBaker/Examples/SceneBasicAssets/TestDiffuse2.mat)
d7da29588857e774bb0650f1fae494c6 (Assets/65431154313246784234/Toon/Shader/ToonColor_DoubleShadeWithFeather_Clipping_StencilOut.shader)
d7daeefbca4f14360bac0e1df1bdacd4 (Assets/65431154313246784234/PostProcessing/Utilities/CustomMotionTexture/Materials/DebugMotionVectors.mat)
d83426084209bab47bfdba17f46666ba (Assets/65431154313246784234/Editor/x64/Bakery/mulHalfByte.ptx)
d844b56241baf404ebdb72952a6d36bc (Assets/65431154313246784234/Bakery/examples/example_shadowmask.unity)
d84cd00251dc82b448f83b3e27f5baae (Assets/65431154313246784234/WhiteAtelier_White/shaders/SkyboxPlaneGloundCylinder.shader)
d8689a3093d706844912c4296b7931d0 (Assets/65431154313246784234/VRCSDK/Examples/Sample Assets/Animation/Rotate.anim)
d8c290e38ff0425409d0ae6a98c95e41 (Assets/65431154313246784234/PostProcessing/Resources/Bluenoise64/LDR_LLL1_50.png)
d8cebd07f04ee264598eb49723890565 (Assets/65431154313246784234/WhiteAtelier_White/textures/booth_outbuilding_geo_painting_booth_main_mtl_Normal.png)
d8d237fd3bb7979478fb222bbf08fa03 (Assets/65431154313246784234/Bakery/examples/lightmaps/example_directional_SH_LMA1_L1x.tga)
d8efb47c3ec9a844c8641e77eb394974 (Assets/65431154313246784234/VRCSDK/Examples/Sample Assets/Animation/Rotater.controller)
d92568cb2b02be947b26471b6e5bee3b (Assets/65431154313246784234/MeshBaker/Examples/BatchPrepareObjectsForDynamicBatching/comb.asset)
d943b283c535741428aba133ba785ccf (Assets/65431154313246784234/VRCSDK/Examples/Sample Assets/TutorialAvatar/Materials/Vrchatman_White.mat)
d96974690c77f50489eb60ec84bd8dac (Assets/65431154313246784234/PostProcessing/Resources/Bluenoise64/LDR_LLL1_59.png)
d96e31028466a9549b979326eb9804da (Assets/65431154313246784234/Annoma/extra/renderTextures/ThumbnailLarge 1.renderTexture)
d982e879ff67b4d3fb6522d08c3cd5af (Assets/65431154313246784234/PostProcessing/Utilities/CustomMotionTexture/CustomMotionVectorDebugProfile.asset)
d98b78a8f11bf3f4f927b4b7f53d2557 (Assets/65431154313246784234/MeshBaker/Resources/Shaders/NormalMapShader.shader)
d98d0ad3870a4e546a9549a84b674d05 (Assets/65431154313246784234/WhiteAtelier_White/animations/SwitchTex0.anim)
d9ac532511fe8954caf9b7e22e533bb9 (Assets/65431154313246784234/Bakery/examples/content/sponza/sponza.fbm/sponza_column_c_bump.png)
da31af957abe3b6498b8e10af617dc2b (Assets/65431154313246784234/Bakery/examples/content/ftlogo.mat)
dacd01d1b375b924db94a6edaffa61d6 (Assets/65431154313246784234/Bakery/examples/lightmaps/LMGroup_Plane_SH_L0.hdr)
dbc6caa18f605f1468abd0792a17aee0 (Assets/65431154313246784234/Bakery/examples/LMGroup_Plane_directional.asset)
dbd24704686facc41b725f017c845bf9 (Assets/65431154313246784234/VRCSDK/Examples/Sample Assets/Animation/SimpleAvatarController.controller)
dbf64b6e33c014148a9bec0ba0d02c1a (Assets/65431154313246784234/Bakery/ftLocalStorage.asset)
dc2994fef2ae17243a06cf0297821214 (Assets/65431154313246784234/Bakery/examples/content/sponza/sponza.fbm/sponza_fabric_green_diff.png)
dc5eeeb97de2db543a222faf46237ce5 (Assets/65431154313246784234/MeshBaker/Examples/Assets/ModelPrefabs/Goober Artwork/FBX/idle.anim)
dc69dca9dca775c40af49664effbb86e (Assets/65431154313246784234/Editor/x64/Bakery/lmTexGIdir.ptx)
dc88fcde0be223c46b72f55290078520 (Assets/65431154313246784234/test/Materials/GameObject.prefab)
dce07a36308adfb4db109b00159f48de (Assets/65431154313246784234/MeshBaker/Examples/CharacterCustomization/Output/ShirtTorso(Clone).Asset)
dcf09917846defb47b792613da34357e (Assets/65431154313246784234/Editor/x64/Bakery/lmSun.ptx)
dd05bca8882cec741a2e8626967e6df5 (Assets/65431154313246784234/MeshBaker/Examples/MultipleMaterials/SourceMaterials/brick.png)
dd0648d1aa6ef1846b294f90270347e7 (Assets/65431154313246784234/Editor/x64/Bakery/cookieOutput.pso)
dd4e6ce35782a5344be540357d6f9698 (Assets/65431154313246784234/Bakery/examples/example_directional_RNM.unity)
dd851abc3d784364e96bb79e94d5067c (Assets/65431154313246784234/MeshBaker/Examples/Assets/ModelPrefabs/Submeshes3Cubes.prefab)
dd9493fbefb52fd48926bb1291844728 (Assets/65431154313246784234/MeshBaker/Editor/MeshBakerEditor.asmdef)
ddc2c19b8a216d748a357ffe32ba4dc1 (Assets/65431154313246784234/PostProcessing/Resources/Shaders/DepthOfField.cginc)
de090e2466baf39408dc4238862a5d41 (Assets/65431154313246784234/Annoma/extra/renderTextures/Thumbnail.renderTexture)
de3fa79cdaab70041bffaf59e7e22953 (Assets/65431154313246784234/MeshBaker/Examples/CharacterCustomization/Output/BareTorso(Clone).Asset)
de829c4b3711a9f4f97e1050bd1da5fe (Assets/65431154313246784234/MeshBaker/Examples/CharacterCustomization/blenderFile.unitypackage)
dec01cbdbc5b8da4ca8671815cda1557 (Assets/65431154313246784234/Toon/Shader/Toon_DoubleShadeWithFeather_Mobile_StencilMask.shader)
ded63be718f38414e88968bb63a839eb (Assets/65431154313246784234/Annoma/animations/Fist.anim)
df01d03f056c6f445b4b8a0ae054207c (Assets/65431154313246784234/PostProcessing/Resources/Bluenoise64/LDR_LLL1_22.png)
df37d60cc69b7b04d9705a74938179e7 (Assets/65431154313246784234/PostProcessing/Editor Resources/UI)
df4459d40f1189949ac01d6293872ec5 (Assets/65431154313246784234/Editor/x64/Bakery/trimeshTex.ptx)
df4796b594b970842b69211cb0078c5d (Assets/65431154313246784234/VRCSDK/Examples/Sample Assets/Prototyping/Models/CubePrototype02x02x02.fbx)
df682bed4de7d60449e2cfc042c886a1 (Assets/65431154313246784234/UniGLTF/Core/Scripts/Extensions)
df793054201b60e4eb6ec26922905a23 (Assets/65431154313246784234/MeshBaker/Examples/SceneBasicAssets/MaterialBakeResult-mat.mat)
df842a992a912554e8fc033d0a776c73 (Assets/65431154313246784234/Annoma/animations/Handopen.anim)
dfa559c392d5b5e47af87feecaf8c5e6 (Assets/65431154313246784234/Bakery/examples/content/sponza/sponza.fbm/vase_dif.png)
dfd38f3dfd7987e44a2dd8102ec9ca15 (Assets/65431154313246784234/Annoma/Annoma_Quest.unity)
dfd5813722413474a98868f0bafc97e2 (Assets/65431154313246784234/WhiteAtelier_White/textures/skybox2.png)
e039bcc30d13c9341aa224f4e89f21b3 (Assets/65431154313246784234/PostProcessing/Resources/Shaders)
e04cfaceb2759dc43a1d4182c8fc1b38 (Assets/65431154313246784234/Bakery/examples/lightmaps/example_directional_LM0_final.hdr)
e0a02b8189dfa114aad243a69c01cf83 (Assets/65431154313246784234/MeshBaker/Examples/PrepareObjectsForDynamicBatching/ModifiedPrefabs/Cylinder.asset)
e0e418747b892364db5c5f4451e67ede (Assets/65431154313246784234/PostProcessing/Editor)
e10acbdff8a169941918778cfb09f0cf (Assets/65431154313246784234/VRCSDK/Examples/Sample Assets/PanoViewer)
e11d0acf1230ff843b930da5bdd8d318 (Assets/65431154313246784234/Editor/x64/Bakery/uvfacenormal.gso)
e11fe20f1d7fb5c4e8a3e879f3aef436 (Assets/65431154313246784234/Editor/x64/Bakery/addHalf.ptx)
e134ce807c66b0f449fd05e446efaf1a (Assets/65431154313246784234/Bakery/examples/lightmaps/example_directional_SH_LMA1_L0.hdr)
e138166e7a7c70f49943be7edda35d35 (Assets/65431154313246784234/PostProcessing/Resources/Bluenoise64/LDR_LLL1_57.png)
e142b6d2dc743f7448b6ac6601a3bfe7 (Assets/65431154313246784234/WhiteAtelier_White/shaders/StencilOutStandard.shader)
e15c29a7abfa52743a8cb7714389c3c7 (Assets/65431154313246784234/PostProcessing/Textures)
e172d523e539132488e0cd7a91342957 (Assets/65431154313246784234/Editor/x64/Bakery/lambert_arealight.ptx)
e1888263b14d3674e91b3c825519f499 (Assets/65431154313246784234/MeshBaker/Examples/Assets/ModelPrefabs/ConstructionDude/Materials/constructor_done.mat)
e213272ad8ff213409a6e13b5c26b4e4 (Assets/65431154313246784234/PostProcessing/Resources/Shaders/EyeHistogram.compute)
e214785e314e8e244ac6d20d077408fd (Assets/65431154313246784234/Editor/x64/Bakery/lmCookieLightProbeSH.ptx)
